watchers	created_at	assessment	author	editors	revisions	words	unique_references	url	minor_edits	characters	sections	references
0	2021-11-28		Ksarasola	3	7	97	6	https://eu.wikipedia.org/wiki/La_Sapienza_Erromako_Unibertsitatea	3	814	4	7
0	2010-02-27		Smzarei	49	111	485	6	https://fa.wikipedia.org/wiki/دانشگاه_ساپینزای_رم	53	5212	6	6
0	2008-08-06		Usp	30	59	122	3	https://fi.wikipedia.org/wiki/Rooman_Sapienza-yliopisto	50	1091	2	10
0	2005-05-03	ébauche	Arorae	129	245	438	8	https://fr.wikipedia.org/wiki/Université_de_Rome_«_La_Sapienza_»	130	2807	21	8
0	2020-11-16		Jglamela	1	5	368	5	https://gl.wikipedia.org/wiki/Universidade_de_Roma_La_Sapienza	1	2392	4	5
0	2010-03-13		Oyoyoy	35	80	662	4	https://he.wikipedia.org/wiki/ספיאנצה_–_אוניברסיטת_רומא	53	7516	14	4
0	2012-12-05		Damping	14	46	530	7	https://hr.wikipedia.org/wiki/Sveučilište_La_Sapienza	21	3908	5	8
0	2017-06-07	???	Voxfax	11	115	2984	21	https://hu.wikipedia.org/wiki/La_Sapienza_Egyetem	12	23951	44	21
0	2019-08-07		Լյուցիֆեր Աստվածատրյան	4	8	225	12	https://hy.wikipedia.org/wiki/Սապիենցա_համալսարան	2	3299	6	12
0	2021-10-23		YariDarling	1	1	107	0	https://ia.wikipedia.org/wiki/Universitate_Le_Sapientia	0	685	0	0
0	2007-11-04		Willy2000	23	55	74	0	https://id.wikipedia.org/wiki/Universitas_Roma_La_Sapienza	53	576	3	0
57	2004-10-10		Giorgiog	645	1557	3464	27	"https://it.wikipedia.org/wiki/Università_degli_Studi_di_Roma_""La_Sapienza"""	526	23658	38	30
0	2005-10-16		Ykosub	55	109	20	1	https://ja.wikipedia.org/wiki/ローマ・ラ・サピエンツァ大学	62	2889	11	1
0	2014-04-20		ITshnik	3	8	37	6	https://ka.wikipedia.org/wiki/საპიენცის_უნივერსიტეტი	4	782	1	6
0	2009-10-12		202.30.9.12	29	66	119	0	https://ko.wikipedia.org/wiki/로마_라_사피엔차_대학교	48	1401	1	0
0	2008-10-26		82.60.227.31	22	47	40	0	https://la.wikipedia.org/wiki/Studium_Urbis	40	261	3	0
0	2007-02-21		Pleckaitis	32	58	24	0	https://lt.wikipedia.org/wiki/La_Sapienza	54	186	1	0
0	2017-10-07		Malikaveedu	2	5	66	5	https://ml.wikipedia.org/wiki/സാപ്പിയൻസ_യൂണിവേഴ്സിറ്റി_ഓഫ്_റോം	1	1721	1	5
0	2009-06-07		Maniago	35	60	677	5	https://nl.wikipedia.org/wiki/Universiteit_Sapienza_Rome	44	4799	7	5
0	2008-02-19		Ctande	36	72	57	2	https://no.wikipedia.org/wiki/La_Sapienza	56	383	2	2
0	2020-08-31		Jiròni	2	10	151	0	"https://oc.wikipedia.org/wiki/Universitat_de_Roma_""La_Sapienza"""	1	1007	0	0
0	2006-11-06		Xx236	50	92	580	2	https://pl.wikipedia.org/wiki/Uniwersytet_Rzymski_„La_Sapienza”	72	4527	4	2
0	2020-05-18		Franjklogos	1	1	39	0	"https://pms.wikipedia.org/wiki/Università_djë_studi_ëd_Roma_""La_Sapienza"""	0	216	1	0
0	2010-11-16		Danish47	8	17	1	0	https://pnb.wikipedia.org/wiki/ساپینزا_یونیورسٹی_آف_روم	16	0	1	0
0	2007-10-16		Aldney	63	108	418	6	"https://pt.wikipedia.org/wiki/Universidade_de_Roma_""La_Sapienza"""	69	2657	9	7
0	2012-02-03		MSClaudiu	17	25	404	2	https://ro.wikipedia.org/wiki/Universitatea_Sapienza_din_Roma	13	3107	2	2
0	2008-10-30		Poa	69	134	228	7	https://ru.wikipedia.org/wiki/Сапиенца_(университет)	56	2961	7	8
0	2012-11-02		MirkoS18	8	25	303	2	https://sh.wikipedia.org/wiki/Univerzitet_Sapienza_u_Rimu	6	2048	4	2
0	2014-11-09		JozefD	8	14	320	5	https://sl.wikipedia.org/wiki/Rimska_univerza_La_Sapienza	5	2130	4	5
0	2014-12-09		Ditty ch4	4	9	25	0	https://sq.wikipedia.org/wiki/Universiteti_La_Sapienza	1	150	1	0
0	2010-07-16		Јакша	21	48	68	1	https://sr.wikipedia.org/wiki/Римски_универзитет_Сапијенца	32	706	2	1
0	2006-03-04		81.234.119.136	41	73	109	0	https://sv.wikipedia.org/wiki/La_Sapienza	56	763	2	0
0	2020-10-28		VASHGIRD	1	3	28	1	https://tg.wikipedia.org/wiki/Сопиензо_(донишгоҳ)	0	365	1	1
0	2016-12-25		Isko1901	3	8	197	9	https://tl.wikipedia.org/wiki/Unibersidad_ng_Roma_La_Sapienza	1	1360	4	9
0	2006-09-07	Başlangıç	Burak Onurlu	42	74	100	3	https://tr.wikipedia.org/wiki/Roma_La_Sapienza_Üniversitesi	54	861	1	3
0	2013-10-25		Rei Momo	5	16	355	8	https://tw.wikipedia.org/wiki/Università_La_Sapienza	12	1953	5	8
0	2009-10-10		Babizhet	42	78	128	6	https://uk.wikipedia.org/wiki/Римський_університет_ла_Сап'єнца	37	1609	5	7
0	2013-05-06		CoderSIBot	6	7	79	1	https://uz.wikipedia.org/wiki/Rim_universiteti	3	653	1	1
0	2020-04-26		Tuanminh01	6	10	221	9	https://vi.wikipedia.org/wiki/Đại_học_Sapienza_của_Rome	4	1345	3	9
0	2012-10-10		JinJian	6	6	13	0	https://war.wikipedia.org/wiki/Sapienza_-_Unibersidad_han_Roma	5	80	0	0
0	2020-09-20		BENREN-Active-GoodGoodSay	1	1	5	0	https://wuu.wikipedia.org/wiki/罗马大学	0	288	0	0
0	2010-04-11		Tianyamm2	41	160	74	23	https://zh.wikipedia.org/wiki/罗马大学	88	10619	26	23
0	2020-08-30		Addle37	2	2	7	0	https://zh-yue.wikipedia.org/wiki/羅馬大學	1	100	0	0
0	2014-10-22		Zakard	3	3	13	0	https://zu.wikipedia.org/wiki/University_La_Sapienza	0	92	1	0
0	2005-06-23	C	Angelo.romano	135	300	1868	79	https://en.wikipedia.org/wiki/University_of_Rome_Tor_Vergata	76	12233	16	92
0	2014-03-20	بذرة	محمد عبد الغني	10	41	274	6	https://ar.wikipedia.org/wiki/جامعة_روما_تور_فيرغاتا	22	2892	5	6
0	2020-03-05		Raafat	3	5	41	1	https://arz.wikipedia.org/wiki/جامعة_روما_تور_فيرجاتا	3	365	5	1
0	2022-02-12		ElisavetaIvanova	2	3	73	0	https://be.wikipedia.org/wiki/Рымскі_ўніверсітэт_«Тор_Вергата»	1	1044	4	0
0	2014-08-07		MarisaLR	13	38	728	15	https://ca.wikipedia.org/wiki/Universitat_de_Roma_II	20	4470	4	18
0	2007-10-08		151.32.40.108	26	31	271	0	https://de.wikipedia.org/wiki/Universität_Tor_Vergata	21	2712	2	0
0	2017-08-22		Richmaine	6	10	154	9	https://es.wikipedia.org/wiki/Universidad_de_Roma_Tor_Vergata	3	922	4	9
0	2015-05-02		هادی امید	16	21	188	0	https://fa.wikipedia.org/wiki/دانشگاه_تورورگاتا_رم	9	1980	3	0
0	2005-12-03	ébauche	Arorae	41	67	402	0	https://fr.wikipedia.org/wiki/Université_de_Rome_«_Tor_Vergata_»	40	2674	2	0
0	2009-02-08		Matli	20	40	34	0	https://he.wikipedia.org/wiki/אוניברסיטת_תור_ורגטה_של_רומא	27	359	2	0
0	2019-04-22		Pokepikachu	3	10	115	1	https://id.wikipedia.org/wiki/Universitas_Roma_Tor_Vergata	9	841	3	1
0	2004-10-15		Shaka	262	626	1822	44	https://it.wikipedia.org/wiki/Università_degli_Studi_di_Roma_Tor_Vergata	132	12359	22	50
0	2016-02-26		Абдухамитова Асем	2	2	36	0	https://kk.wikipedia.org/wiki/Тор_Вергата_Рим_университеті	1	448	2	0
0	2009-06-07		Maniago	17	19	323	0	https://nl.wikipedia.org/wiki/Universiteit_van_Rome_Tor_Vergata	11	2496	3	0
0	2007-09-14		Al Lemos	17	21	53	0	https://pt.wikipedia.org/wiki/Universidade_de_Roma_Tor_Vergata	13	320	3	0
0	2012-12-15		151.29.62.245	15	24	252	8	https://ru.wikipedia.org/wiki/Римский_университет_Тор_Вергата	5	3352	4	8
0	2015-09-16		MirkoS18	2	2	26	1	https://sh.wikipedia.org/wiki/Univerzitet_Tor_Vergata_u_Rimu	0	169	2	1
0	2017-01-14		Ditty ch4	5	5	489	12	https://sq.wikipedia.org/wiki/Università_degli_Studi_di_Roma_Tor_Vergata	2	3355	8	12
0	2006-09-02		Torvindus	13	19	43	0	https://sv.wikipedia.org/wiki/Università_degli_studi_di_Roma_Tor_Vergata	12	293	1	0
0	2018-09-05		Isko1901	2	3	143	0	https://tl.wikipedia.org/wiki/Unibersidad_ng_Roma_Tor_Vergata	1	974	0	0
0	2017-10-19		Rémy Lee	7	9	436	3	https://vi.wikipedia.org/wiki/Đại_học_Roma_Tor_Vergata	6	2593	10	3
0	2016-04-28		Allenkong11	7	17	23	0	https://zh.wikipedia.org/wiki/罗马第二大学	8	635	2	0
0	2005-06-23	Start	Angelo.romano	292	811	920	32	https://en.wikipedia.org/wiki/Roma_Tre_University	71	6149	18	33
0	2014-03-29	بذرة	محمد عبد الغني	8	26	109	3	https://ar.wikipedia.org/wiki/جامعة_روما_تري	19	1133	1	3
0	2021-11-01		HitomiAkane	2	3	33	2	https://arz.wikipedia.org/wiki/جامعة_روما_ترى	2	278	5	2
0	2017-09-02		Maxeeder	3	6	71	0	https://azb.wikipedia.org/wiki/روما_تری_بیلیم‌یوردو	2	906	2	0
0	2022-02-12		ElisavetaIvanova	2	4	22	0	https://be.wikipedia.org/wiki/Рымскі_трэці_ўніверсітэт	1	277	3	0
0	2020-10-31		Marki354	5	7	166	1	https://ca.wikipedia.org/wiki/Universitat_de_Roma_III	4	1004	7	1
0	2012-07-13		Polygraphus b	12	18	287	0	https://de.wikipedia.org/wiki/Universität_Rom_III	13	2814	1	0
0	2008-04-15		Romanesco	12	15	87	2	https://el.wikipedia.org/wiki/Πανεπιστήμιο_Ρώμη_3	12	1002	4	2
0	2010-05-23		Jcestepario	24	39	339	1	https://es.wikipedia.org/wiki/Universidad_de_Roma_III	13	2150	8	1
0	2022-01-25		Ali.eblis1	1	2	36	2	https://fa.wikipedia.org/wiki/دانشگاه_روما_تری	1	344	2	2
0	2006-05-31	ébauche	Vascer	39	52	68	0	https://fr.wikipedia.org/wiki/Université_de_Rome_III	29	474	5	0
0	2019-04-22		Pokepikachu	3	10	257	7	https://id.wikipedia.org/wiki/Universitas_Roma_Tre	6	1869	4	7
43	2005-06-11		Danielmc	314	704	632	17	https://it.wikipedia.org/wiki/Università_degli_Studi_Roma_Tre	147	4362	13	17
0	2019-02-28		Omotecho	5	20	108	43	https://ja.wikipedia.org/wiki/ローマ・トレ大学	3	7070	22	43
0	2009-04-04		Maniago	17	21	298	2	https://nl.wikipedia.org/wiki/Roma_Tre-universiteit	12	2310	2	2
0	2015-09-16		MirkoS18	2	3	50	3	https://sh.wikipedia.org/wiki/Univerzitet_u_Rimu_III	0	348	2	3
0	2013-10-27		Abshirdheere	3	5	46	0	https://so.wikipedia.org/wiki/Jaamacadda_Roma_Tre	2	558	0	0
0	2006-08-31		Torvindus	13	16	27	0	https://sv.wikipedia.org/wiki/Roma_Tre	11	179	1	0
0	2019-05-19		Isko1901	3	4	129	1	https://tl.wikipedia.org/wiki/Pamantasang_Roma_Tre	2	918	1	1
0	2017-10-19		Rémy Lee	8	13	206	4	https://vi.wikipedia.org/wiki/Đại_học_Roma_Tre	8	1213	16	5
0	2016-04-28		Allenkong11	4	17	7	0	https://zh.wikipedia.org/wiki/罗马第三大学	7	443	2	0
0	2006-04-25	Start	Pinots	77	107	273	3	https://en.wikipedia.org/wiki/University_of_Sassari	31	2023	8	3
0	2015-03-15	بذرة	محمد عبد الغني	8	37	133	5	https://ar.wikipedia.org/wiki/جامعة_ساساري	18	1444	4	5
0	2021-11-01		HitomiAkane	3	4	27	3	https://arz.wikipedia.org/wiki/جامعة_ساسارى	3	259	5	3
0	2015-12-29		Cekli829	3	5	22	0	https://az.wikipedia.org/wiki/Sassari_Universiteti	2	198	4	0
0	2022-02-01		ElisavetaIvanova	2	2	24	0	https://be.wikipedia.org/wiki/Сасарскі_ўніверсітэт	1	315	3	0
0	2010-12-28		Gpatgn	15	32	177	5	https://ca.wikipedia.org/wiki/Universitat_de_Sàsser	20	1091	5	5
0	2019-06-06		Jun Misugi	3	8	41	0	https://co.wikipedia.org/wiki/Università_di_Sàssari	6	296	1	0
0	2006-09-09		Foundert	31	46	268	4	https://de.wikipedia.org/wiki/Universität_Sassari	25	2742	4	5
0	2014-10-15		Fpittui	10	19	154	1	https://es.wikipedia.org/wiki/Universidad_de_Sácer	9	952	6	1
0	2004-10-26	BD	83.157.28.2	41	70	204	0	https://fr.wikipedia.org/wiki/Université_de_Sassari	38	1368	5	0
0	2019-04-25		Pokepikachu	2	4	97	3	https://id.wikipedia.org/wiki/Universitas_Sassari	3	1003	3	3
0	2006-08-11		80.182.79.63	158	394	2463	26	https://it.wikipedia.org/wiki/Università_degli_Studi_di_Sassari	93	16807	15	28
0	2019-03-31		Gaudio	3	4	29	1	https://la.wikipedia.org/wiki/Universitas_Sassaritana	3	248	1	1
0	2020-03-29		Kåre-Olav	1	1	104	2	https://no.wikipedia.org/wiki/Universitetet_i_Sassari	0	694	4	2
0	2015-03-07		Margoz	7	13	190	1	https://pl.wikipedia.org/wiki/Uniwersytet_w_Sassari	7	1371	2	1
0	2020-10-27		Dmitri Lytov	4	6	442	6	https://ru.wikipedia.org/wiki/Университет_Сассари	1	6457	7	6
0	2013-11-03		Dk1919 Franking	4	9	259	0	https://sc.wikipedia.org/wiki/Universidade_de_Tàtari	0	1687	4	0
0	2019-09-11		Jared-li	4	4	7	4	https://zh.wikipedia.org/wiki/萨萨里大学	2	519	4	4
0	2004-02-04	Start	Nico~enwiki	131	213	1376	9	https://en.wikipedia.org/wiki/University_of_Siena	67	8623	14	16
0	2014-03-30	بذرة	محمد عبد الغني	9	37	88	6	https://ar.wikipedia.org/wiki/جامعة_سيينا	19	883	5	6
0	2021-11-01		HitomiAkane	2	3	31	3	https://arz.wikipedia.org/wiki/جامعة_سيينا	2	283	5	3
0	2015-10-04		Cekli829	5	9	41	2	https://az.wikipedia.org/wiki/Siena_Universiteti	4	366	5	2
0	2017-02-28		178.124.121.62	2	3	56	0	https://be.wikipedia.org/wiki/Сіенскі_ўніверсітэт	1	749	1	0
0	2014-03-12		Chiorbone da Frittole	9	13	44	0	https://ca.wikipedia.org/wiki/Universitat_de_Siena	7	271	2	0
0	2020-04-13		Ioannes Pragensis	9	15	873	8	https://cs.wikipedia.org/wiki/Univerzita_Siena	9	6423	3	12
0	2006-08-14		Iro-Iro	51	77	294	3	https://de.wikipedia.org/wiki/Universität_Siena	43	2913	4	3
0	2014-03-12		Chiorbone da Frittole	9	18	83	0	https://eo.wikipedia.org/wiki/Universitato_de_Sieno	2	500	1	0
0	2010-06-01		Poco a poco	16	20	93	0	https://es.wikipedia.org/wiki/Universidad_de_Siena	16	596	4	0
0	2014-03-12		Chiorbone da Frittole	5	6	21	0	https://et.wikipedia.org/wiki/Siena_ülikool	1	161	1	0
0	2022-01-20		Non-Lurker	2	3	511	3	https://fi.wikipedia.org/wiki/Sienan_yliopisto	0	4702	7	19
0	2005-10-22	BD	Arorae	55	116	2018	25	https://fr.wikipedia.org/wiki/Université_de_Sienne	46	13868	19	33
0	2013-03-28		Ewan2	19	82	474	0	https://he.wikipedia.org/wiki/אוניברסיטת_סיינה	36	5382	5	0
0	2014-03-12		Chiorbone da Frittole	7	7	25	0	https://hr.wikipedia.org/wiki/Sveučilište_u_Sieni	5	180	1	0
0	2019-04-23		Pokepikachu	2	3	76	1	https://id.wikipedia.org/wiki/Universitas_Siena	2	566	3	1
0	2005-03-27		GiorgioPro	170	466	1527	21	https://it.wikipedia.org/wiki/Università_degli_Studi_di_Siena	143	10266	20	29
0	2006-10-13		147.145.40.43	19	22	11	0	https://ja.wikipedia.org/wiki/シエナ大学	14	275	4	0
0	2007-03-23		Georgianeli	15	20	81	3	https://ka.wikipedia.org/wiki/სიენის_უნივერსიტეტი	14	1903	3	4
0	2012-02-03		Gaudio	6	10	18	1	https://la.wikipedia.org/wiki/Universitas_Senarum	8	135	2	1
0	2014-03-12		Chiorbone da Frittole	4	5	18	0	https://lt.wikipedia.org/wiki/Sienos_universitetas	2	163	1	0
0	2009-05-21		Luminarius	18	20	270	0	https://nl.wikipedia.org/wiki/Universiteit_van_Siena	12	1789	4	0
0	2019-08-23		Ketil3	5	6	61	5	https://no.wikipedia.org/wiki/Universitetet_i_Siena	2	423	1	5
0	2015-07-21		The Polish	13	27	206	7	https://pl.wikipedia.org/wiki/Uniwersytet_w_Sienie	8	1602	4	15
0	2014-03-12		Chiorbone da Frittole	4	5	31	0	https://pms.wikipedia.org/wiki/Università_ëd_Sien-a	1	208	0	0
0	2007-11-27		Beria	13	15	65	0	https://pt.wikipedia.org/wiki/Universidade_de_Siena	9	427	1	0
0	2016-08-13		Dreight	10	18	63	0	https://ru.wikipedia.org/wiki/Сиенский_университет	4	863	3	0
0	2014-03-12		Chiorbone da Frittole	3	3	70	1	https://sco.wikipedia.org/wiki/Varsity_o_Siena	2	418	1	1
0	2012-06-15		Chiorbone da Frittole	10	13	46	1	https://simple.wikipedia.org/wiki/University_of_Siena	10	247	2	1
0	2014-02-28		Chiorbone da Frittole	3	7	47	0	https://sl.wikipedia.org/wiki/Univerza_v_Sieni	3	308	2	0
0	2006-03-21		81.234.119.136	22	29	60	0	https://sv.wikipedia.org/wiki/Universitetet_i_Siena	20	404	1	0
0	2019-10-02		Isko1901	2	4	109	0	https://tl.wikipedia.org/wiki/Unibersidad_ng_Siena	2	783	1	0
0	2008-12-08	Başlangıç	160.75.231.194	23	43	116	1	https://tr.wikipedia.org/wiki/Siena_Üniversitesi	17	1037	3	1
0	2012-06-26		Romanbibwiss	14	21	808	4	https://uk.wikipedia.org/wiki/Сієнський_університет	6	10540	10	5
0	2014-09-29		太虚乎	8	11	80	1	https://zh.wikipedia.org/wiki/錫耶納大學	5	1089	4	1
0	2004-08-19	Start	Alberto Orlandini	218	641	1493	27	https://en.wikipedia.org/wiki/Polytechnic_University_of_Turin	97	10430	16	36
0	2010-09-20	???	Eyadhamid	18	51	751	15	https://ar.wikipedia.org/wiki/جامعة_البوليتكنيك_في_تورينو	36	8751	15	17
0	2020-02-23		Raafat	3	7	35	2	https://arz.wikipedia.org/wiki/جامعة_البوليتكنيك_فى_تورينو	5	360	5	2
0	2022-01-31		ElisavetaIvanova	2	2	20	0	https://be.wikipedia.org/wiki/Турынскі_політэхнічны_ўніверсітэт	1	302	3	0
0	2015-04-27		Powerfox	8	19	162	0	https://bg.wikipedia.org/wiki/Политехнически_университет_Торино	12	1938	10	0
0	2016-09-11		Lsjbot	2	5	183	9	https://ceb.wikipedia.org/wiki/Politecnico_di_Torino	1	1199	2	12
0	2006-07-04		Foundert	49	73	365	4	https://de.wikipedia.org/wiki/Politecnico_di_Torino	43	3564	5	5
0	2009-07-24		Mciarrocchi	50	85	516	3	https://es.wikipedia.org/wiki/Politécnico_de_Turín	49	3664	8	3
0	2010-08-25		Komeil 4life	27	40	97	2	https://fa.wikipedia.org/wiki/دانشگاه_پلی‌تکنیک_تورین	25	1170	2	2
0	2005-05-07	BD	Arorae	101	223	825	2	https://fr.wikipedia.org/wiki/École_polytechnique_de_Turin	68	5714	14	2
0	2010-06-01		Guybrush1979	11	21	136	0	https://id.wikipedia.org/wiki/Politeknik_Torino	17	1083	3	0
34	2005-06-11		Habemusluigi	396	837	800	7	https://it.wikipedia.org/wiki/Politecnico_di_Torino	180	5397	11	8
0	2020-04-13		94.225.229.115	2	2	517	0	https://nl.wikipedia.org/wiki/Politecnico_di_Torino	0	3795	0	0
0	2006-01-16		Harald Hansen	24	34	39	2	https://no.wikipedia.org/wiki/Politecnico_di_Torino	22	229	2	2
0	2020-06-17		Margoz	3	3	115	2	https://pl.wikipedia.org/wiki/Politechnika_Turyńska	1	917	3	3
0	2006-07-28		Borichèt	17	49	189	0	https://pms.wikipedia.org/wiki/Politécnich_ëd_Turin	27	1143	4	0
0	2007-06-09		200.165.236.34	16	30	31	0	https://pt.wikipedia.org/wiki/Instituto_Politécnico_de_Turim	14	218	1	0
0	2021-02-20		Медведев Владимир	7	10	148	2	https://ru.wikipedia.org/wiki/Туринский_политехнический_университет	5	2040	9	2
0	2017-12-23		Mangan02	3	9	58	1	https://sv.wikipedia.org/wiki/Politecnico_di_Torino	1	383	2	1
0	2018-05-28		Isko1901	4	5	93	0	https://tl.wikipedia.org/wiki/Politeknikong_Unibersidad_ng_Turin	2	738	0	0
0	2009-05-18	Başlangıç	160.75.202.232	24	38	100	2	https://tr.wikipedia.org/wiki/Torino_Politeknik_Üniversitesi	14	862	4	2
0	2010-07-02		Tianyamm2	43	86	45	15	https://zh.wikipedia.org/wiki/都灵理工大学	22	6600	7	16
0	2004-02-03	B	Nico~enwiki	231	458	3298	10	https://en.wikipedia.org/wiki/University_of_Turin	128	20857	31	17
0	2012-06-17	???	محمد عبد الغني	18	71	130	6	https://ar.wikipedia.org/wiki/جامعة_تورينو	45	1383	9	6
0	2020-10-18		Ghaly	3	4	39	4	https://arz.wikipedia.org/wiki/جامعة_تورينو	2	387	5	4
0	2012-04-11		178.126.127.39	14	20	204	0	https://be.wikipedia.org/wiki/Турынскі_ўніверсітэт	6	2794	4	0
0	2015-02-08		Пища Хуфнагел	8	19	43	1	https://bg.wikipedia.org/wiki/Торински_университет	10	520	4	1
0	2007-09-04		Kippelboy	29	44	95	0	https://ca.wikipedia.org/wiki/Universitat_de_Torí	34	556	2	0
0	2020-04-17		Ioannes Pragensis	6	10	70	2	https://cs.wikipedia.org/wiki/Turínská_univerzita	4	576	4	2
0	2017-08-26		Adda'r Yw	3	5	28	1	https://cy.wikipedia.org/wiki/Prifysgol_Torino	1	179	1	1
0	2009-05-21		Santac	21	29	129	0	https://da.wikipedia.org/wiki/Universitetet_i_Torino	24	891	1	0
0	2006-07-29		70.23.112.94	71	91	269	1	https://de.wikipedia.org/wiki/Universität_Turin	52	2770	5	1
0	2022-05-15		V-astro	1	2	299	2	https://el.wikipedia.org/wiki/Πανεπιστήμιο_του_Τορίνο	0	3699	3	2
0	2014-03-02		Goberiko~eowiki	7	8	143	0	https://eo.wikipedia.org/wiki/Universitato_de_Torino	1	899	2	0
0	2006-09-20		Riviera	47	70	539	0	https://es.wikipedia.org/wiki/Universidad_de_Turín	44	3534	9	0
0	2019-05-29		Agriculturalengineer96	7	10	70	2	https://fa.wikipedia.org/wiki/دانشگاه_تورین	3	720	2	2
0	2009-07-26		Dilligaftomi	20	48	178	4	https://fi.wikipedia.org/wiki/Torinon_yliopisto	19	1570	7	4
0	2005-08-04	???	Kinou~frwiki	77	120	350	2	https://fr.wikipedia.org/wiki/Université_de_Turin	66	2455	11	2
0	2021-11-23		Arkelin	1	5	8	0	https://frp.wikipedia.org/wiki/Univèrsitât_de_Turin	0	48	2	0
0	2008-04-16		Ciklamica	21	29	157	0	https://hr.wikipedia.org/wiki/Sveučilište_u_Torinu	25	1067	2	0
0	2018-08-23	???	Voxfax	5	17	68	0	https://hu.wikipedia.org/wiki/Torinói_Egyetem	4	568	4	0
0	2019-08-14		DinaS	3	5	152	5	https://hy.wikipedia.org/wiki/Թուրինի_համալսարան	1	2380	3	5
0	2010-01-15		PaceFlama	12	18	39	1	https://ia.wikipedia.org/wiki/Universitate_de_Turin	15	233	1	1
0	2007-11-04		Willy2000	23	35	53	0	https://id.wikipedia.org/wiki/Universitas_Torino	33	397	3	0
0	2010-03-17		Franjklogos	10	16	17	0	https://io.wikipedia.org/wiki/Universitato_di_Torino	12	112	0	0
0	2005-07-05		Andrea.gf	303	555	677	19	https://it.wikipedia.org/wiki/Università_degli_Studi_di_Torino	129	4623	14	19
0	2007-07-17		NoSaito	37	53	28	0	https://ja.wikipedia.org/wiki/トリノ大学	33	2467	4	0
0	2009-10-12		121.137.62.108	20	28	86	0	https://ko.wikipedia.org/wiki/토리노_대학교	22	956	0	0
0	2014-04-14		Nuada	4	15	20	1	https://la.wikipedia.org/wiki/Universitas_Taurinensis	3	155	3	1
0	2009-07-01		CrazyPhunk	27	36	257	0	https://nl.wikipedia.org/wiki/Universiteit_van_Turijn	19	1688	6	0
0	2009-02-17		Ranveig	20	28	412	0	https://nn.wikipedia.org/wiki/Universitetet_i_Torino	26	2779	3	0
0	2006-01-16		Harald Hansen	32	42	388	2	https://no.wikipedia.org/wiki/Universitetet_i_Torino	35	2557	2	2
0	2010-05-08		ImreKiss	26	34	33	1	https://pl.wikipedia.org/wiki/Uniwersytet_Turyński	22	233	1	1
0	2009-04-10		Lissànder	17	29	306	0	https://pms.wikipedia.org/wiki/Università_ëd_Turin	21	1950	2	0
0	2007-07-21		NH~ptwiki	32	46	64	1	https://pt.wikipedia.org/wiki/Universidade_de_Turim	30	387	2	1
0	2008-01-08		Renardo la vulpo	20	29	20	0	https://ro.wikipedia.org/wiki/Universitatea_din_Torino	23	135	1	0
