grid_id	(No column name)
grid.455651.6	6
grid.434475.5	14
grid.452437.3	192
grid.419885.9	92
grid.497182.1	44
grid.482525.c	40
grid.436900.8	13
grid.480770.c	32
grid.440496.b	250
grid.487046.9	13
grid.11942.3f	952
grid.491869.b	672
grid.448709.6	381
grid.469096.4	12
grid.448937.5	10
grid.435876.b	33
grid.431287.b	1
grid.497693.6	1
grid.437596.a	8
grid.504463.0	1
grid.461905.f	536
grid.413174.4	242
grid.448952.6	195
grid.476220.5	18
grid.459233.a	6
grid.415170.6	199
grid.444886.2	204
grid.430017.1	320
grid.266686.a	1324
grid.5214.2	2027
grid.412898.e	345
grid.414480.d	96
grid.454777.2	1
grid.450043.6	1
grid.467821.e	2
grid.458790.7	1
grid.436838.2	7
grid.490128.6	21
grid.422010.5	40
grid.492244.d	4
grid.435254.1	1
grid.451420.6	5
grid.417991.3	225
grid.419451.c	137
grid.502906.8	9
grid.480325.8	3
grid.510947.e	34
grid.509885.9	1
grid.268295.2	279
grid.462119.9	36
grid.419369.0	860
grid.440879.6	879
grid.412419.b	1985
grid.427409.c	999
grid.481607.c	10
grid.451193.b	6
grid.510202.4	7
grid.476085.8	8
grid.456771.6	2
grid.498516.7	1
grid.415531.7	42
grid.447970.9	4
grid.19214.3f	70
grid.434989.b	22
grid.446714.4	26
grid.474220.7	21
grid.446313.7	404
grid.25588.32	1246
grid.453722.5	899
grid.477776.2	127
grid.435776.4	6
grid.434844.b	15
grid.426059.c	1
grid.511884.1	2
grid.485305.f	1
grid.498562.4	3
grid.455590.8	3
grid.480341.a	2
grid.449686.1	1
grid.451402.6	3
grid.495626.a	1
grid.445160.2	9
grid.504068.f	12
grid.495726.b	8
grid.472473.1	10
grid.462339.9	1
grid.494740.a	4
grid.434726.0	14
grid.504202.1	11
grid.466996.2	22
grid.434484.b	90
grid.458537.8	7
grid.470849.6	1
grid.462370.4	325
grid.452441.2	339
grid.411580.9	330
grid.446292.f	74
grid.507857.8	123
grid.441643.0	19
grid.429717.e	3
grid.445838.6	5
grid.439186.1	5
grid.428465.9	2
grid.444922.d	100
grid.424216.7	23
grid.425820.9	4
grid.457017.0	2
grid.473533.5	25
grid.510618.b	2
grid.420488.2	25
grid.503086.8	50
grid.488444.0	112
grid.1076.0	292
grid.512494.f	20
grid.511317.0	12
grid.214458.e	59212
grid.512549.e	48
grid.412919.6	286
grid.280747.e	2359
grid.443011.3	255
grid.427899.9	9
grid.489770.5	1
grid.437935.f	1
grid.424818.3	3
grid.511815.9	1
grid.475447.1	1
grid.480441.d	3
grid.434377.0	2
grid.462880.0	2
grid.450218.a	7
grid.449444.d	16
grid.495171.f	5
grid.435895.6	2
grid.509869.b	22
grid.451064.2	8
grid.471636.1	34
grid.462314.6	120
grid.425198.3	61
grid.433966.d	34
grid.414425.2	82
grid.460544.7	46
grid.7112.5	1851
grid.420019.e	2435
grid.503293.e	100
grid.464470.5	138
grid.451092.b	85
grid.461383.b	1
grid.502100.6	10
grid.470947.9	12
grid.463809.0	1
grid.502250.0	4
grid.491302.d	1
grid.414993.2	92
grid.468890.b	7
grid.510503.2	13
grid.478463.a	39
grid.501493.a	8
grid.433810.d	35
grid.440683.d	1059
grid.413235.2	2020
grid.443738.f	1743
grid.419663.f	351
grid.421932.f	523
grid.442699.4	97
grid.489939.6	5
grid.485892.a	3
grid.468730.e	1
grid.435334.6	1
grid.510863.9	2
grid.9691.7	10
grid.475605.5	2
grid.501938.6	3
grid.430483.8	6
grid.477216.1	1
grid.450061.6	1
grid.488229.d	43
grid.419437.c	34
grid.490646.9	94
grid.483747.b	7
grid.503046.4	20
grid.434531.4	3
grid.440609.f	207
grid.423565.3	12
grid.452391.8	421
grid.419867.5	358
grid.453192.8	18
grid.440262.6	51
grid.411905.8	1634
grid.449877.1	490
grid.495897.e	47
grid.444716.4	405
grid.251075.4	688
grid.411766.3	2317
grid.497532.e	2
grid.473335.5	15
grid.426196.e	4
grid.426998.8	2
grid.453255.0	1
grid.441881.0	1
grid.505358.e	1
grid.507933.b	1
grid.495733.f	4
grid.463072.4	1
grid.427093.b	2
grid.475710.0	1
grid.420479.c	20
grid.490884.9	6
grid.456242.3	1
grid.457705.4	2
grid.497594.2	3
grid.429818.e	3
grid.502416.4	36
grid.443656.6	45
grid.491950.0	3
grid.477945.c	7
grid.420718.8	22
grid.456213.7	1
grid.248232.d	170
grid.444238.d	113
grid.419226.a	236
grid.419263.b	163
grid.510686.c	35
grid.484132.8	24
grid.420330.6	653
grid.422219.e	279
grid.267461.0	342
grid.280535.9	745
grid.252567.1	234
grid.7269.a	10578
grid.476794.f	1
grid.437787.8	1
grid.449664.d	5
grid.444966.d	2
grid.418133.c	50
grid.261220.5	18
grid.453492.d	9
grid.448591.5	5
grid.506145.3	3
grid.509704.f	7
grid.475882.4	4
grid.417138.8	18
grid.434715.0	364
grid.418907.3	848
grid.256033.1	178
grid.5399.6	12345
grid.495133.9	1
grid.415993.3	2
grid.491384.3	6
grid.508961.3	2
grid.433250.3	1
grid.461570.1	3
grid.432075.7	1
grid.484311.b	29
grid.473844.8	14
grid.475319.d	7
grid.462244.2	8
grid.452808.3	17
grid.490824.3	1
grid.136593.b	34355
grid.492198.f	14
grid.493390.4	89
grid.478429.4	4
grid.482642.e	27
grid.480734.c	10
grid.461712.7	186
grid.432688.3	179
grid.442500.7	252
grid.412059.b	259
grid.466847.f	556
grid.28020.38	2549
grid.426350.6	28
grid.497562.b	45
grid.470425.0	3
grid.458958.d	1
grid.468767.c	2
grid.417923.a	44
grid.433795.f	17
grid.483819.f	36
grid.472088.1	13
grid.477630.1	8
grid.473886.6	23
grid.416557.4	92
grid.444493.a	40
grid.462197.f	178
grid.460652.3	4
grid.467860.b	312
grid.470282.b	7
grid.425485.a	318
grid.511351.2	297
grid.505301.2	14
grid.426498.5	63
grid.33058.3d	1949
grid.445562.4	478
grid.492361.b	12
grid.503084.a	1
grid.475332.4	1
grid.504124.6	2
grid.421726.4	1
grid.425977.a	1
grid.475091.e	32
grid.435827.f	3
grid.416897.5	33
grid.445692.8	25
grid.454543.7	3
grid.485271.d	9
grid.418768.4	145
grid.435671.2	43
grid.459561.a	360
grid.445959.0	34
grid.495475.e	12
grid.411161.2	21
grid.9594.1	4523
grid.145695.a	8084
grid.463015.5	72
grid.448816.7	25
grid.423174.7	199
grid.462435.2	69
grid.73113.37	4840
grid.445515.4	824
grid.440880.0	757
grid.443096.c	273
grid.423531.2	171
grid.424434.1	4
grid.461492.c	5
grid.472542.2	4
grid.462390.a	2
grid.426932.8	2
grid.457816.9	1
grid.455455.0	6
grid.478013.9	5
grid.437717.1	4
grid.465263.0	1
grid.448332.a	3
grid.442579.9	2
grid.412959.2	276
grid.469471.9	101
grid.412433.3	529
grid.469369.7	58
grid.411528.b	783
grid.462743.0	443
grid.504198.1	20
grid.495788.f	2
grid.470592.d	3
grid.437546.7	2
grid.450549.9	2
grid.421179.8	1
grid.415244.2	59
grid.423859.1	6
grid.488747.0	35
grid.422496.f	20
grid.493178.0	17
grid.436055.1	8
grid.411952.a	978
grid.412002.5	616
grid.411101.4	795
grid.444910.c	674
grid.439632.9	45
grid.413492.9	54
grid.484711.f	5
grid.420850.b	1
grid.500913.e	8
grid.452855.b	6
grid.456751.4	3
grid.463976.9	104
grid.421749.d	16
grid.501039.e	33
grid.483147.d	26
grid.430781.9	78
grid.464179.9	2
grid.6078.9	80
grid.418887.a	761
grid.425478.8	65
grid.5607.4	1466
grid.414709.f	35
grid.281018.2	111
grid.465055.7	4
grid.497466.e	1
grid.433927.8	1
grid.456000.7	15
grid.424685.9	5
grid.474092.c	4
grid.476556.3	8
grid.498917.a	7
grid.454825.a	5
grid.454209.e	1028
grid.482018.7	2
grid.473258.f	89
grid.423183.f	21
grid.510996.2	30
grid.495337.f	2
grid.417975.9	742
grid.411179.b	2913
grid.461610.4	107
grid.6852.9	10552
grid.412533.2	261
grid.477936.8	19
grid.417433.6	1
grid.501085.9	4
grid.430070.0	1
grid.500047.6	14
grid.470640.1	3
grid.454549.d	1
grid.461932.b	5
grid.501224.0	7
grid.460606.2	5
grid.508501.9	1
grid.436171.6	1
grid.492655.9	1
grid.486884.e	1
grid.420970.8	1
grid.489465.2	30
grid.418783.1	26
grid.460728.f	5
grid.426861.f	7
grid.507906.d	10
grid.465993.4	4
grid.411535.7	709
grid.414101.1	82
grid.410872.8	111
grid.415159.d	32
grid.495377.b	74
grid.458464.f	1212
grid.442284.c	5
grid.477031.6	3
grid.500664.1	3
grid.441141.5	1
grid.457460.4	2
grid.456380.c	1
grid.483729.3	4
grid.461661.2	27
grid.441054.0	22
grid.487161.d	17
grid.488718.a	7
grid.498695.f	3
grid.504536.1	20
grid.252754.3	1849
grid.417208.8	47
grid.471871.c	12
grid.453364.3	58
grid.508123.d	17
grid.444127.0	344
grid.426027.5	43
grid.470079.d	65
grid.423777.2	505
grid.412895.3	1723
grid.426515.1	28
grid.432442.7	1
grid.429530.9	1
grid.461708.c	5
grid.418086.3	1
grid.505340.7	1
grid.476033.5	2
grid.453203.3	1
grid.490992.f	1
grid.510843.b	1
grid.419821.7	3
grid.471624.2	15
grid.512398.4	40
grid.497515.b	10
grid.453933.b	3
grid.444653.4	4
grid.465671.7	12
grid.448767.e	56
grid.476461.6	94
grid.493131.d	32
grid.431764.3	29
grid.437633.6	17
grid.467589.1	2
grid.442237.4	227
grid.435425.1	1173
grid.418529.3	1220
grid.9224.d	10531
grid.442624.2	44
grid.423233.7	7
grid.476241.2	11
grid.476019.d	15
grid.509147.e	5
grid.477786.d	2
grid.497791.5	3
grid.439101.e	1
grid.413530.0	139
grid.464446.0	349
grid.419059.0	382
grid.440594.8	94
grid.418891.d	325
grid.412004.3	8736
grid.506043.4	5
grid.450520.6	3
grid.443758.9	1
grid.473175.3	1
grid.462127.4	1
grid.439023.f	36
grid.425235.7	7
grid.490349.3	21
grid.477383.c	2
grid.425201.0	2
grid.478947.1	1
grid.462413.6	33
grid.511410.0	70
grid.414726.2	13
grid.435250.5	1
grid.504346.0	11
grid.429501.b	10
grid.281162.e	717
grid.435127.6	212
grid.443044.3	21
grid.463475.7	103
grid.419193.7	75
grid.412921.d	69
grid.482902.5	114
grid.493260.a	64
grid.445792.9	1432
grid.265073.5	6810
grid.453604.0	126
grid.499487.f	2
grid.432677.3	1
grid.292466.d	3
grid.460027.7	4
grid.474029.c	3
grid.480340.b	5
grid.502121.5	2
grid.438690.0	1
grid.434388.0	10
grid.425462.3	37
grid.464233.4	45
grid.507796.a	11
grid.440632.7	8
grid.74030.30	11
grid.412397.a	337
grid.474773.4	22
grid.443573.2	1308
grid.417118.a	614
grid.410527.5	3955
grid.440532.4	179
grid.423999.c	8
grid.463170.7	10
grid.437518.c	2
grid.499227.3	7
grid.477146.7	4
grid.497675.e	1
grid.424220.2	50
grid.506059.f	11
grid.506972.f	11
grid.415746.5	144
grid.429302.e	43
grid.419860.2	26
grid.469591.6	12
grid.508584.4	1
grid.491536.c	7
grid.467809.4	3
grid.422656.1	19
grid.413477.2	44
grid.473290.b	208
grid.424065.1	541
grid.507012.1	61
grid.417965.8	6555
grid.452550.3	96
grid.445744.2	63
grid.468670.b	1
grid.430468.d	1
grid.513044.7	135
grid.488636.7	2
grid.471708.d	19
grid.506378.f	7
grid.492751.c	4
grid.462894.5	1
grid.440306.5	29
grid.414708.e	574
grid.484403.f	267
grid.440663.3	436
grid.461681.c	164
grid.418735.c	896
grid.491217.8	23
grid.448374.8	15
grid.431703.2	3
grid.427427.0	1
grid.437594.8	4
grid.282012.b	37
grid.460717.3	7
grid.423049.8	4
grid.460783.e	13
grid.495306.d	16
grid.419157.f	2405
grid.411108.d	901
grid.411257.4	1744
grid.445084.9	340
grid.462859.4	244
grid.466908.5	129
grid.443401.6	3
grid.412195.a	855
grid.416509.f	421
grid.415496.b	52
grid.493004.a	183
grid.412344.4	1771
grid.446425.5	1
grid.468092.1	1
grid.485159.4	1
grid.482284.0	2
grid.484472.9	9
grid.491086.2	1
grid.427059.d	1
grid.428335.b	1
grid.452239.b	29
grid.467720.0	4
grid.462598.4	13
grid.426158.c	1
grid.418314.b	15
grid.477507.6	17
grid.426794.a	1
grid.448414.9	3
grid.502765.3	47
grid.432921.f	16
grid.505062.4	11
grid.433452.7	10
grid.435180.b	7
grid.511066.5	124
grid.445009.c	331
grid.466393.d	221
grid.446106.1	99
grid.8461.b	973
grid.462191.9	234
grid.512094.b	3
grid.509865.7	24
grid.459363.e	2
grid.467534.7	4
grid.497226.c	1
grid.463155.0	1
grid.481599.8	1
grid.443722.4	94
grid.497326.d	1
grid.417846.8	19
grid.511738.9	3
grid.434318.9	8
grid.449887.e	9
grid.412446.1	250
grid.441950.d	260
grid.428808.e	15
grid.443400.7	80
grid.466713.1	18
grid.473282.8	8
grid.456137.2	1
grid.448451.8	1
grid.437841.d	1
grid.417633.4	52
grid.497749.0	82
grid.28368.37	29
grid.424007.5	4
grid.423089.4	1
grid.506718.d	5
grid.464358.8	296
grid.419334.8	1203
grid.437296.d	52
grid.506658.8	8
grid.482451.e	41
grid.477690.b	5
grid.426449.9	1
grid.501213.4	1
grid.507139.9	2
grid.436243.4	1
grid.497533.f	29
grid.512778.e	1
grid.501861.b	4
grid.508045.c	8
grid.423753.4	1
grid.424486.8	3
grid.489898.c	14
grid.473552.2	18
grid.453142.5	2
grid.494126.c	6
grid.466795.f	9
grid.461730.7	5
grid.512819.6	29
grid.412562.6	434
grid.500539.a	137
grid.420014.3	1316
grid.474225.2	175
grid.419277.e	122
grid.489055.5	3
grid.461126.6	1
grid.422687.d	2
grid.482803.5	121
grid.412470.4	16
grid.512442.4	22
grid.414013.3	15
grid.501343.0	7
grid.490427.c	11
grid.452746.6	46
grid.469385.5	51
grid.464203.7	78
grid.445610.2	73
grid.445498.0	108
grid.411783.8	42
grid.116068.8	30837
grid.413985.2	202
grid.452799.4	129
grid.449464.f	474
grid.418221.c	493
grid.416219.9	419
grid.417489.7	5
grid.468653.a	4
grid.454634.4	5
grid.288617.2	2
grid.464176.6	1
grid.439037.a	10
grid.488321.4	13
grid.436320.0	4
grid.499871.a	2
grid.435226.4	1
grid.424847.9	12
grid.441051.5	184
grid.463443.2	26
grid.415112.2	54
grid.458172.d	90
grid.417324.7	154
grid.468793.7	3
grid.449386.4	38
grid.413076.7	361
grid.445933.c	22
grid.512464.0	108
grid.435386.f	12
grid.6583.8	2286
grid.502827.a	1
grid.428264.e	1
grid.460349.c	4
grid.457282.e	3
grid.510629.9	3
grid.504430.6	1
grid.449210.a	26
grid.419697.4	29
grid.430383.f	20
grid.468009.3	5
grid.507598.6	14
grid.452471.1	4
grid.458481.4	1502
grid.477799.3	26
grid.449651.b	78
grid.441660.1	45
grid.482571.d	31
grid.473476.5	32
grid.108311.a	482
grid.490107.b	271
grid.416016.4	392
grid.413895.2	88
grid.414133.0	256
grid.412480.b	5846
grid.487437.b	1
grid.416757.6	17
grid.411243.1	11
grid.423549.d	6
grid.434167.3	2
grid.501494.d	2
grid.491448.4	1
grid.463814.c	17
grid.495603.d	9
grid.416746.6	22
grid.478906.4	1
grid.511734.5	3
grid.502999.e	8
grid.428608.0	111
grid.495275.8	134
grid.477855.c	260
grid.455100.5	36
grid.476498.0	21
grid.413227.1	104
grid.432932.d	185
grid.464807.9	25
grid.453014.7	38
grid.465382.e	55
grid.473825.f	34
grid.236846.d	103
grid.503304.1	4
grid.420979.1	2
grid.486142.d	1
grid.455272.3	1
grid.469944.2	128
grid.428381.4	81
grid.451210.3	14
grid.512047.5	9
grid.498833.d	15
grid.439962.3	6
grid.421047.4	32
grid.413663.5	107
grid.19190.30	838
grid.454049.8	14
grid.462124.7	201
grid.419047.f	162
grid.483775.a	1
grid.492721.b	3
grid.450077.1	3
grid.449560.a	1
grid.441068.f	2
grid.433894.1	2
grid.461390.9	1
grid.498464.3	4
grid.476981.5	8
grid.469582.4	15
grid.418496.6	5
grid.511346.4	2
grid.410461.6	6
grid.491935.3	10
grid.477392.c	196
grid.506025.4	46
grid.449559.0	9
grid.511076.4	106
grid.489007.2	11
grid.418195.0	756
grid.441927.d	162
grid.483432.a	70
grid.16499.33	290
grid.459693.4	171
grid.512278.b	88
grid.449251.f	13
grid.440966.9	1
grid.477954.c	2
grid.449849.c	5
grid.417157.1	7
grid.491638.1	22
grid.435357.3	419
grid.445715.6	180
grid.63833.3d	365
grid.139596.1	967
grid.457352.2	363
grid.494358.7	5
grid.440303.0	8
grid.476185.9	2
grid.487803.0	1
grid.453009.b	1
grid.292482.7	1
grid.429836.2	5
grid.463171.6	2
grid.467205.2	1
grid.468707.a	15
grid.501769.c	7
grid.501269.9	2
grid.431136.2	38
grid.489294.a	6
grid.489012.6	2
grid.467098.4	9
grid.474123.7	14
grid.474961.9	2
grid.490619.3	15
grid.508000.d	43
grid.459820.2	58
grid.440885.5	207
grid.410329.d	5
grid.508842.3	30
grid.454811.d	601
grid.429278.2	8
grid.262962.b	6639
grid.421174.5	1612
grid.414983.3	62
grid.460968.5	38
grid.439283.7	1519
grid.11586.3b	2696
grid.420090.f	1381
grid.32197.3e	17822
grid.504169.f	39
grid.451079.e	107
grid.453373.5	5
grid.474866.f	1
grid.477576.0	5
grid.504874.a	7
grid.439561.c	1
grid.17568.3d	139
grid.445878.2	50
grid.448829.b	6
grid.482923.6	27
grid.503025.1	10
grid.412403.0	1043
grid.413016.1	2461
grid.7252.2	2469
grid.7367.5	2240
grid.427564.6	1
grid.422410.1	77
grid.494011.9	2
grid.508663.e	19
grid.455246.4	9
grid.439726.d	7
grid.479567.e	1
grid.507924.d	1
grid.449100.8	4
grid.426631.4	10
grid.470503.5	18
grid.487661.a	3
grid.510703.0	6
grid.507837.e	18
grid.509020.e	4
grid.471250.5	145
grid.448765.c	332
grid.490276.e	254
grid.441697.9	118
grid.427828.3	64
grid.410578.f	1354
grid.438129.5	1
grid.503110.6	140
grid.424192.8	22
grid.466443.7	4
grid.447789.1	4
grid.491583.2	11
grid.489118.d	1
grid.492996.9	23
grid.464768.f	66
grid.466406.6	25
grid.421508.a	24
grid.410656.0	86
grid.480148.1	5
grid.461911.a	49
grid.445033.5	61
grid.505709.e	73
grid.459398.a	47
grid.25077.37	65
grid.504188.0	159
grid.256103.3	218
grid.412239.f	446
grid.413724.7	218
grid.35937.3b	2979
grid.443106.4	139
grid.461797.a	108
grid.458396.5	1
grid.425770.3	1
grid.492015.b	4
grid.461984.6	6
grid.431830.d	1
grid.446507.4	5
grid.499314.2	1
grid.439778.6	1
grid.508820.7	12
grid.471643.3	89
grid.440981.0	2
grid.461754.5	8
grid.470250.4	10
grid.476464.3	37
grid.469820.1	92
grid.448454.d	28
grid.473278.d	71
grid.205975.c	7079
grid.492922.6	45
grid.483796.7	37
grid.491416.f	1
grid.465680.9	2
grid.411611.2	269
grid.489163.1	4
grid.467221.4	2
grid.451814.d	14
grid.420426.6	4
grid.432086.b	4
grid.416131.0	618
grid.440171.7	88
grid.414928.2	68
grid.416768.a	91
grid.489914.9	290
grid.464356.6	1537
grid.433736.6	1
grid.458569.3	1
grid.465463.6	8
grid.484325.c	16
grid.448025.f	1
grid.413142.1	11
grid.487660.b	1
grid.493238.7	1
grid.450890.0	84
grid.419908.d	21
grid.434752.3	3
grid.423167.5	54
grid.438789.9	1
grid.494404.9	13
grid.444367.6	739
grid.512840.a	161
grid.427842.f	4
grid.497013.8	15
grid.445481.8	37
grid.511698.2	3
grid.414809.0	350
grid.442518.e	287
grid.464369.a	678
grid.419407.f	599
grid.416655.5	305
grid.268324.9	145
grid.433139.f	1
grid.461969.5	1
grid.509305.a	2
grid.503746.3	1
grid.464512.0	1
grid.449585.1	35
grid.500783.9	7
grid.451570.2	2
grid.461655.5	13
grid.452615.1	11
grid.497573.b	3
grid.463785.b	281
grid.419630.9	154
grid.440740.3	278
grid.471628.e	353
grid.414508.c	132
grid.509547.a	9
grid.494222.b	2
grid.434700.4	1
grid.510359.b	24
grid.487357.a	2
grid.459933.1	17
grid.434959.6	1
grid.422742.5	1
grid.509841.1	16
grid.425153.4	262
grid.509945.4	105
grid.491403.b	25
grid.484689.f	11
grid.489917.a	12
grid.442273.4	70
grid.416139.8	350
grid.435539.d	4
grid.411690.b	1331
grid.411312.4	1292
grid.412623.0	1109
grid.442740.1	2
grid.461535.0	2
grid.482684.4	10
grid.436207.4	1
grid.424781.c	1
grid.491320.d	1
grid.473269.d	6
grid.418147.f	46
grid.419329.4	37
grid.505764.5	4
grid.421002.5	15
grid.475431.0	4
grid.465481.a	12
grid.415723.6	852
grid.412246.7	3162
grid.415251.6	132
grid.485160.e	2
grid.418817.3	18
grid.467839.7	30
grid.457148.b	4
grid.463079.f	1
grid.450615.3	2
grid.452058.e	2
grid.473763.2	2
grid.422391.f	38
grid.449378.5	13
grid.482535.d	34
grid.474837.b	27
grid.509063.9	24
grid.507497.8	14
grid.440187.e	25
grid.419076.d	101
grid.413131.5	372
grid.468923.2	700
grid.481554.9	3384
grid.412105.3	2492
grid.426335.5	3
grid.507176.2	1
grid.491239.4	1
grid.446239.e	2
grid.413637.4	12
grid.493261.b	8
grid.477463.5	3
grid.489203.4	1
grid.443131.0	5
grid.488922.d	6
grid.428862.2	556
grid.462682.c	182
grid.413735.7	958
grid.440706.1	1079
grid.499345.6	37
grid.440442.2	109
grid.464416.5	221
grid.429014.a	146
grid.420225.3	838
grid.413327.0	800
grid.481552.f	71
grid.468450.b	274
grid.430844.f	4
grid.477869.3	2
grid.422899.c	1
grid.474484.f	1
grid.469176.b	1
grid.499720.1	2
grid.468732.c	16
grid.477042.2	3
grid.495932.0	6
grid.445961.b	23
grid.466161.2	39
grid.420315.1	136
grid.449086.7	30
grid.420570.4	37
grid.488198.4	26
grid.484182.3	77
grid.512641.5	14
grid.54642.31	511
grid.420629.b	11
grid.296797.4	406
grid.263520.0	228
grid.414084.d	330
grid.466631.0	777
grid.454585.d	17
grid.484332.a	2
grid.430866.f	1
grid.497106.d	1
grid.427177.0	1
grid.460921.8	113
grid.434049.e	4
grid.496466.f	5
grid.426952.e	12
grid.436031.3	8
grid.491798.a	12
grid.466614.7	43
grid.443274.2	1394
grid.465316.3	136
grid.460118.a	291
grid.465370.3	100
grid.263021.4	180
grid.414919.0	220
grid.461795.8	288
grid.464580.b	209
grid.441961.f	313
grid.452878.4	198
grid.512609.9	58
grid.504752.1	1
grid.430262.1	29
grid.457145.6	2
grid.499809.5	2
grid.467952.b	2
grid.445292.c	1
grid.509019.4	1
grid.488185.8	38
grid.265951.c	66
grid.454558.d	3
grid.428533.b	75
grid.498589.1	2
grid.476316.1	8
grid.476866.d	221
grid.417751.1	1358
grid.2865.9	6082
